kod_pemaju,found,nama_pemaju,emel,telefon,alamat_perniagaan,alamat_daftar,status_pemaju,bilangan_projek,probe_code,projek_nama,negeri,daerah,status_projek
31059,yes,SINARAN KENCANA SDN. BHD.,sales@mgbgroup.com.my,0378745888,"H-g, Sunway Pj@51a, Jalan Ss9a/19, Seksyen 51a, 47300, Selangor","G-3a, Sunway Pj@51a,, Jalan Ss9a/19, Seksyen 51a,, 47300, Selangor",Aktif,1,31059-1,Residensi Starlight,Pahang,-,
31060,no,,,,,,,,,,,,
31061,yes,PINNACLE BUKIT GAMBIER SDN. BHD.,marketing.sg@pinnaclegroup.com.my,0379322268,"Level 26a, Tower B, Pinnacle Pj,, Jalan Utara C,, 46200, Selangor","3a32, Level 4 (lift 7), Block A, Damansara Intan, 1, Jalan Ss20/27, 47400, Selangor",Aktif,1,31061-1,Pinnacle Bukit Gambier,Pulau Pinang,Daerah Timor Laut,
31062,no,,,,,,,,,,,,
31063,yes,WAWARI SDN. BHD.,gt@ksl.my,079311430,"Wisma Ksl, No. 148, Batu 1 1/2,, Jalan Buloh Kasap,, 85000, Johor","A-3-55, Pusat Komersial Bayu Tasek,, Persiaran Southkey 1,, Kota Southkey, 80150, Johor",Aktif,5,31063-1,Bandar Wawari,Johor,-,
31064,yes,EXSIM MX4 SDN. BHD.,syazana.sahimi@exsim.my,0379631999,"D-35-01, Level 35, Exsim Tower, Millerz Square @ Old Klang Road, Megan Legasi, No 357, Jalan Klang Lama, 58000, Wp Kuala Lumpur","No. D-09-02, Level 9, Exsim Tower, Millerz Square @ Old Klang Road, Megan Legasi, No. 357, Jalan Kelang Lama, 58000, Wp Kuala Lumpur",Aktif,1,31064-1,D'evia Residences @ Kwasa Damansara,Selangor,-,
31065,no,,,,,,,,,,,,
31066,yes,SANJUNG BUDI SDN. BHD.,mrm1073@gmail.com,097446368,"4355-f, Tingkat 1, Jalan Pengkalan Chepa, 15400, Kota Bharu, Kelantan","Lot 345,  Aras 2,  Seksyen 27, Jalan Pengkalan Chepa, 15400, Kota Bharu, Kelantan",Aktif,2,31066-1,Taman Sb 1,Kelantan,Tumpat,
31067,no,,,,,,,,,,,,
31068,yes,DAYANG GEMILANG SDN. BHD.,info@spb.my,062848127,"No. 16 & 17, Plaza Seri Kubu, Jalan Tan Chay Yan, 75300, Melaka","50-1, 52-1 & 54-1, Jalan Bpm 2, Taman Bukit Piatu Mutiara, 75150, Melaka",Aktif,1,31068-1,Taman La Casa Ara,Pulau Pinang,-,
31069,yes,CHESTWOOD PROPERTIES SDN. BHD.,chestwoodpropertiessb@gmail.com,6052403788,"No. 57-a, 1st Floor, Jalan Sultan Abdul Jalil, 30300, Perak","34, Fourth Floor,, Jalan Raja Permaisuri Bainun,, 30250, Perak",Aktif,1,31069-1,Arena Perpaduan Utama,Perak,-,
31070,yes,STARHILL CENTURY SDN. BHD.,mohammad.zaim@setiaawan.com,0379322000,"Unit 110, Block G, Phileo Damansara 1, No. 9, Jalan 16/11, Off Jalan Damansara, 46350, Selangor","No. 5 1st Floor, Business Centre Taman Desa, Off Jalan Kelang Lama, 58100, Wp Kuala Lumpur",Aktif,1,31070-1,Residensi Sena,Selangor,Petaling ,
31071,yes,ICG ADVISORY SDN. BHD.,icgdevcorp@outlook.com,60187809624,"No.21, 1st Floor Jalan Warisan, Taman Warisan, 84000, Johor","S-07 Podium 1, Menara Ansar, No. 65, Jalan Trus, 80000, Johor",Aktif,1,31071-1,Taman Berkat Makmur,Johor,Muar,
31072,yes,ECO KARISMA LAND SDN. BHD.,keneeth111@hotmail.com,0163340999,"No. 12, First Floor, Jalan Ppmp 3/1, , Pusat Perniagaan Manjung Point 3,, 32040, Perak","Suite A-23-9, Level 23, Menara Uoa Bangsar, No. 5, Jalan Bangsar Utama 1, 59000, Wp Kuala Lumpur",Aktif,1,31072-1,Taman Cempaka Karisma,Perak,-,
31073,no,,,,,,,,,,,,
31074,yes,MAXIM PELANGI SDN. BHD.,dulinaazwer@maximglobal.com.my,0378037008,"No. 2d, Jalan Ss 6/6, Kelana Jaya, 47301, Petaling , Selangor","No. 2d, Jalan Ss 6/6, Kelana Jaya , 47301, Petaling , Selangor",Aktif,1,31074-1,Residensi Maxim Pelangi,Johor,Johor Bahru,
31075,yes,SKYWORLD MUTIARA DEVELOPMENT SDN. BHD.,skyworldsandm@gmail.com,60342709968,"Level 8, Block B, Wisma Ntp World,, Excella Business Park,, Jalan Ampang Putra, Ampang, 55100, Wp Kuala Lumpur","Unit 30-01, Level 30, Tower A,, Vertical Business Suite, Avenue 3,, Bangsar South, No. 8, Jalan Kerinchi,, 59200, Wp Kuala Lumpur",Aktif,2,31075-1,Skyawani Pearlmont Residences,Pulau Pinang,Seberang Perai Tengah,
31076,yes,AQUA LEGACY SDN. BHD.,skyworldsandm@gmail.com,60342709968,"Level 8, Block B, Wisma Ntp , World, Excella Business Park, Jalan Ampang Putra, 55100, Wp Kuala Lumpur","Unit 30-01, Level 30, Tower A, Vertical Business Suite, Avenue 3, Bangsar South, No. 8, Jalan Kerinchi, 59200, Wp Kuala Lumpur",Aktif,1,31076-1,Residensi Awani 6,Wp Kuala Lumpur,-,
31077,yes,PACIFIC SKYLINE SDN. BHD.,kellylaw@landpacific.com,0362117072,"C-01-02, Plaza Damas 3,, No.63, Jalan Sri Hartamas 1,, Sri Hartamas, , 50480, Wp Kuala Lumpur","Block H-2-11, Plaza Damas,, 60, Jalan Sri Hartamas 1,, Sri Hartamas,, 50480, Wp Kuala Lumpur",Aktif,1,31077-1,Residensi Kanopi (canopy Hills 2),Selangor,-,
31078,yes,ARABAYU SEPAKAT SDN. BHD.,jyonelteh@tantan.com,0322898989,"Level 32, The Gardens South Tower, Mid Valley City, Lingkaran Syed Putra, 59200, Wp Kuala Lumpur","Level 32, The Gardens South Tower, Mid Valley City, Lingkaran Syed Putra, 59200, Wp Kuala Lumpur",Aktif,1,31078-1,Vila Batai,Wp Kuala Lumpur,Kuala Lumpur,
31079,yes,SOON VILLE PROPERTY SDN. BHD.,thean.ming@lasbgroup.com,0125063614,"No. 1 Jalan Sp 12 , Taman Semabok Perdana, 75050, Melaka","50-1, 52-1 & 54-1, Jalan Bpm 2, Taman Bukit Piatu Mutiara, 75150, Melaka",Aktif,1,31079-1,Taman Kelemak Indah,Melaka,-,
31080,no,,,,,,,,,,,,
31081,no,,,,,,,,,,,,
31082,yes,TAT LIAN PROPERTY  SDN. BHD.,cywong@unicoh.com.my,0321410166,"8th Floor, Menara Bgi, Plaza Berjaya, 12 Jalan Imbi, 55100, Wp Kuala Lumpur","8th Floor, Menara Cosway, Plaza Berjaya, 12 Jalan Imbi, 55100, Wp Kuala Lumpur",Aktif,1,31082-1,Taman Yayasan,Selangor,-,
31083,yes,SIN HUAT HIN LOGISTICS SDN. BHD.,shhlsbdev@gmail.com,0331913151,"Lot 370, Batu 15, Jalan Klang Banting, Jenjarom, 42600, Kuala Langat, Selangor","Lot 370,batu 15, Jalan Klang Banting, Jenjarom,kuala Langat,selangor, 42600, Kuala Langat, Selangor",Aktif,1,31083-1,Taman Desa Putera,Selangor,-,
31084,yes,LUX VERITAS (M) SDN. BHD.,Luxveritasmsb@gmail.com,0338844326,"12gf, Jalan Rengas, Southern Park, 41200, Klang, Selangor","12-3, Jalan 3/114, Kuchai Business Centre, Jalan Kuchai Lama, 58200, Kuala Lumpur, Wp Kuala Lumpur",Aktif,1,31084-1,Lot9276-the Lux @ Abadi Heights,Selangor,Sepang,
31085,no,,,,,,,,,,,,
31086,no,,,,,,,,,,,,
31087,yes,WINDSOR HOMES SDN. BHD.,marketing@multifieldasia.com,0327899028,"Unit 2, Level 43, Naza Tower Platinum Park, No. 10, Persiaran Klcc, 50088, Kuala Lumpur, Wp Kuala Lumpur","Unit 7-01, Level 7,, Menara Lagenda,, No. 3, Jalan Ss20/27,, 47400, Petaling , Selangor",Aktif,1,31087-1,Windsor Villa,Selangor,Sepang,
31088,yes,EXSIM WATERFRONT SDN. BHD.,piperchiow@exsim.my,0379631999,"D-35-01, Level 35, Exsim Tower, Millerz Square @ Old Klang Road, Megan Legasi, No. 357, Jalan Kelang Lama, 58000, Wp Kuala Lumpur","163-d-5, Wisma Seri Perak, Jalan Perak, 10150, Pulau Pinang",Aktif,2,31088-1,The Lighthauz,Pulau Pinang,Daerah Timor Laut,
31089,no,,,,,,,,,,,,
31090,no,,,,,,,,,,,,
31091,no,,,,,,,,,,,,
31092,no,,,,,,,,,,,,
31093,yes,SUNRICH CONQUEST SDN. BHD.,sf.saw@gsdland.com.my,1700818932,"Lot 30 Persiaran Relau, 11900, Pulau Pinang","282c(level 3),, Jalan Gurdwara,, 10300, Pulau Pinang",Aktif,1,31093-1,D'hazelton,Pulau Pinang,-,
31094,no,,,,,,,,,,,,
31095,yes,NILAI IMPIAN SDN. BHD.,nilaiimpiansdnbhd@gmail.com,01116494623,"No. 54, Jalan Ghazali Jawi, 31400, Perak","10a Jalan Centrepoint 2,, Pinji Centrepoint,, 31650, Perak",Aktif,1,31095-1,45 Lumi @ Tambun,Perak,Kinta,
31096,yes,SINARAN URUSJUTA SDN. BHD.,zheeying.ong@chinhinproperty.com,0182793043,"Wisma Fiamma, No. 20, Jalan 7a/62a, Bandar Menjalara, 52200, Wp Kuala Lumpur","35, First Floor, Jalan Ss2/55, 47300, Selangor",Aktif,1,31096-1,Divine Klcc,Wp Kuala Lumpur,-,
31097,yes,VIP NATURE SDN. BHD.,milanpropertiessdnbhd@gmail.com,052432118,"No. 7, Lebuh Lasam, 30350, Perak","No. 30, Medan Istana 1,, Bandar Ipoh Raya,, 30000, Perak",Aktif,1,31097-1,Menglembu Avenue,Perak,Kinta,
31098,no,,,,,,,,,,,,
31099,yes,JUBIMAS SDN. BHD.,adm.jubimas@gmail.com,098597766,"K-522, Jalan Sulaimani, 24000, Terengganu","158-160,2nd Floor, Jalan Teluk Sisek, 25000, Pahang",Aktif,1,31099-1,"Perumahan Lot 52900, Taman Kijal Meraga 2",Terengganu,-,
31100,yes,EXSIM LUMBA KUDA SDN. BHD.,ben.lee@exsim.my,0379631999,"D-35-01, Level 35, Exsim Tower, Millerz Square @ Old Klang Road, Megan Legasi, No. 357, Jalan Kelang Lama, 58000, Wp Kuala Lumpur","No. D-09-02, Level 9, Exsim Tower,, Millerz Square @ Old Klang Road,, Megan Legasi, No. 357, Jalan Kelang Lama,, 58000, Wp Kuala Lumpur",Aktif,4,31100-1,Residensi Dataran Selatan (dover Tower),Johor,-,
31101,yes,KIRANAMAZ PROPERTY SDN. BHD.,shayher.wong@gmail.com,0377880036,"Unit 14-02, Medan Kelang Lama 28,, No. 419, Jalan Kelang Lama,, 58000, Wp Kuala Lumpur","No. 104-2, Jalan Mega Mendung, Taman United, 58200, Kuala Lumpur, Wp Kuala Lumpur",Aktif,1,31101-1,Residensi Galaksi (aurum/andaman),Selangor,Petaling ,
31102,no,,,,,,,,,,,,
31103,no,,,,,,,,,,,,
31104,yes,TWL USJ HEIGHTS SDN. BHD.,ting@twlholdings.com.my,0327330038,"Wisma Twl, No. 19, Jalan Melaka, 50100, Kuala Lumpur, Wp Kuala Lumpur","Wisma Twl, No. 19, Jalan Melaka, 50100, Kuala Lumpur, Wp Kuala Lumpur",Aktif,1,31104-1,Pangsapuri Gemilang Twl,Selangor,-,
31105,yes,ECOPARK PROPERTIES SDN. BHD.,ecoparksdnbhd@gmail.com,063123368,"No. 8-g, Jalan Industri Tmp 2, Taman Perindustrian Tanjung Minyak Perdana, 75260, Melaka","No 64 Jalan Tkl 6, Taman Kota Laksamana, Seksyen 1, 75200, Melaka",Aktif,1,31105-1,Serene Park,Melaka,-,
31106,no,,,,,,,,,,,,
31107,no,,,,,,,,,,,,
31108,no,,,,,,,,,,,,
31109,no,,,,,,,,,,,,
31110,yes,PINTARAN MAJU DEVELOPMENT SDN. BHD.,pintaranmaju@gmail.com,0333193610,"No 1, Jalan Kasuarina 7/ks7, Bandar Botanic, 41200, Selangor","Lot 42020-3-2 (3rd Floor), Wisma Wcc Bayu,, Jalan Batu Unjur 7,, Taman Bayu Perdana,, 41200, Selangor",Aktif,1,31110-1,Taman Andalas Jaya,Selangor,Klang,
31111,yes,GOLDEN PENINSULAR CAPITAL SDN. BHD.,ng@gph.com.my,0333746888,"No. 25-a, First Floor, Jalan Stesen,, 41000, Selangor","20-m, Lorong Gopeng,, 41400, Selangor",Aktif,1,31111-1,Taman Bestari Jenjarom,Selangor,Kuala Langat,
31112,yes,GOLDEN ALDERWOOD PROPERTIES SDN. BHD.,gventuresproperties@gmail.com,0350385829,"Unit 2-6, Subplace Boulevard, No. 6, Jalan Juruanalisis U1/35, Seksyen U1, 40150, Selangor","No 2, Jalan Foo Eng Lin, Taman Hoover, 31650, Perak",Aktif,1,31112-1,Residensi Alderwood,Wp Kuala Lumpur,Kuala Lumpur,
31113,no,,,,,,,,,,,,
31114,yes,BON ENCLAVE SDN. BHD.,info@bonestates.com,0376616222,"No. 57 Jalan Penaga,, Bangsar,, 59100, Kuala Lumpur, Wp Kuala Lumpur","No. 38, Lorong Yap Hin,, Off Jalan Pasar,, 55100, Kuala Lumpur, Wp Kuala Lumpur",Aktif,1,31114-1,Taman Nadayu,Selangor,-,
31115,no,,,,,,,,,,,,
31116,yes,JAYAMAS HARMONY SDN. BHD.,jayamasharmony@gmail.com,0124279638,"No. 141, Tingkat Atas, Pekan Simpang Kuala, Jalan Psk 1, 05400, Kedah","No: 1559 (2nd Floor),, Jalan Kota,, P.o. Box 130, 05710, Kedah",Aktif,1,31116-1,Taman Gemilang 2,Kedah,Pendang,
31117,yes,SEVENTEEN DEVELOPMENT SDN. BHD.,dkdsb17@gmail.com,0102331717,"Lot 4150, Jalan Klang - Kuala Selangor, Batu 25 1/4 Asam Jawa, 45700, Selangor","No 18b, Jalan Gelugor, Klang Financial Square, 41050, Selangor",Aktif,1,31117-1,Taman Enggang Indah,Selangor,-,
31118,no,,,,,,,,,,,,
31119,yes,SERIBU JUTA PROPERTIES SDN. BHD.,azmilsani@gmail.com,01126408803,"Pt 757, No 17, Tingkat Atas Rk Md Pasar Kampung Raja, 22200, Terengganu","Lot 60032, Tingkat Satu, Jalan Taman Perniagaan, 22000, Terengganu",Aktif,1,31119-1,Padang Kubang Siam,Terengganu,-,
31120,no,,,,,,,,,,,,
31121,yes,SD ARA DAMANSARA DEVELOPMENT SDN. BHD.,puncakdana08@gmail.com,0378317891,"D1-1-1 Block D1 Dana 1 Commercial Centre, Jalan Pju 1a/46, Pusat Perdagangan Dana 1, 47301, Selangor","No. 24-g, Jalan 2/17, Taman Fadason, 52000, Wp Kuala Lumpur",Aktif,2,31121-1,Arra Residences,Selangor,-,
31122,no,,,,,,,,,,,,
31123,no,,,,,,,,,,,,
31124,yes,SEVENCO PRESTIGE SDN. BHD.,zhi-an.sim@sevenco.my,0389660256,"11,, Jalan Clove Hall,, 10050, Pulau Pinang","11, Jalan Clove Hall, 10050, Pulau Pinang",Aktif,1,31124-1,Sevenco Prestige Sdn. Bhd.,Pulau Pinang,-,
31125,no,,,,,,,,,,,,
31126,yes,EASTERN & ORIENTAL EXPRESS SDN. BHD.,sharifah@easternandoriental.com,038682822,"C-34-01, Menara Vista Petaling, No.137, Jalan Puchong, 58200, Wp Kuala Lumpur","C-34-01, Menara Vista Petaling, No. 137, Jalan Puchong, 58200, Wp Kuala Lumpur",Aktif,1,31126-1,Residensi Seri Embun,Selangor,-,
31127,no,,,,,,,,,,,,
31128,no,,,,,,,,,,,,
31129,yes,IKL HEIGHTS SDN. BHD.,wvlsara@gmail.com,0362112229,"6-2, Jalan Solaris 3,, Solaris Mont Kiara,, 50480, Wp Kuala Lumpur","Third Floor, No. 77, 79 & 81,, Jalan Ss21/60, Damansara Utama,, 47400, Selangor",Aktif,1,31129-1,Taman Abadi Heights,Selangor,Sepang,
31130,yes,STEADFAST CAPITAL GROUP SDN. BHD.,steadfastcapitalgroupsdnbhd@gmail.com,0187875225,"No. 270, Jalan Mersing, 86000, Johor","No. 23, Ground Floor, Jalan Lambak, 86000, Johor",Aktif,1,31130-1,Taman Laguna,Johor,-,
31131,no,,,,,,,,,,,,
31132,yes,ANCUBIC PJ SDN. BHD.,creditcontrol@ancubic.com,0322411017,"G-01, Residensi Rimba Pantai Dalam, No.6, Jalan Pantai Sentral 3, Pantai Dalam, 59200, Wp Kuala Lumpur","Third Floor, No. 77, 79 & 81, Jalan Ss 21/60, Damansara Utama, 47400, Selangor",Aktif,1,31132-1,Residensi Ros Ria,Selangor,-,
31133,no,,,,,,,,,,,,
31134,no,,,,,,,,,,,,
31135,yes,ECO BOTANIC 3  SDN. BHD.,kpktecobotanic@ecoworld.my,6075715252,"The Tomorrow Centre No 9, 11, 15 & 17, Jalan Ekoperniagaan 1/6, Taman Ekoperniagaan, 81100, Johor","Unit No. 19-01, , Menara Ecoworld,, Bukit Bintang City Centre, No. 2, Jalan Hang Tuah,, 55100, Wp Kuala Lumpur",Aktif,7,31135-1,Presint Botani 1,Johor,Johor Bahru,
31136,no,,,,,,,,,,,,
31137,no,,,,,,,,,,,,
31138,no,,,,,,,,,,,,
31139,yes,KHUAN CHOO SDN. BHD.,jessica.kek@malton.com.my,0320882888,"Level 18 & 19, Pavilion Tower, 75 Jalan Raja Chulan, 50200, Wp Kuala Lumpur","19-0, Level 19, Pavilion Tower, 75, Jalan Raja Chulan, 50200, Wp Kuala Lumpur",Aktif,1,31139-1,Mutiara Kempas,Johor,Johor Bahru,
31140,no,,,,,,,,,,,,
31141,yes,CTC SKYLINE DEVELOPMENT  SDN. BHD.,sufeiwang.wf@gmail.com,072073320,"Ptb 24692, Jalan Senyum, Kampung Wadihana, 80300, Johor","8c-1 (1st Floor), Jalan Tun Abdul Razak (susur 3), 80000, Johor",Aktif,1,31141-1,Residensi Skyone,Johor,Johor Bahru,
31142,no,,,,,,,,,,,,
31143,no,,,,,,,,,,,,
31144,no,,,,,,,,,,,,
31145,no,,,,,,,,,,,,
31146,no,,,,,,,,,,,,
31147,no,,,,,,,,,,,,
31148,yes,ALAM MAJU LAND SDN. BHD.,alammajuland01@gmail.com,044400311,"No. 302, 1st Floor, Lorong 9, Taman Bandar Baru, 08000, Kedah","21-b (first Floor),, Lebuhraya Maktab,, 10250, Pulau Pinang",Aktif,1,31148-1,Taman Bunga Raya,Kedah,-,
31149,yes,PGB DESA HEIGHTS SDN. BHD.,admin_group@pgbgroup.com.my,072786668,"Level 10-02, Grand Paragon Hotel,, No. 18, Jalan Harimau,, Taman Century,, 80250, Johor","Level 10-02, Grand Paragon Hotel,, No. 18, Jalan Harimau,, Taman Century,, 80250, Johor",Aktif,1,31149-1,Residensi Danga Paragon 1,Johor,-,
31150,no,,,,,,,,,,,,
31151,no,,,,,,,,,,,,
31152,no,,,,,,,,,,,,
31153,no,,,,,,,,,,,,
31154,yes,YASHI LAND  SDN. BHD.,info.development@shiya.com.my,073359877,"Unit 5.07, Level 5, Plaza Dnp, Mo.59, Jalan Dato' Abdullah Tahir, 80300, Johor","Suite 5.11 & 5.12, 5th Floor, Menara Tjb,, No. 9, Jalan Syed Mohd. Mufti,, 80888, Johor",Aktif,1,31154-1,Taman Bukit Skudai,Johor,-,
31155,no,,,,,,,,,,,,
31156,no,,,,,,,,,,,,
31157,yes,MIDTOWN SANCTUARY SDN. BHD.,-,,"Suite G-1, Vertical Corporate , Tower B, Avenue 10, The Vertical, Bangsar South City, No. 8 Jalan Kerinchi, 59200, Wp Kuala Lumpur","No. 9, Jalan Indah 16,, Taman Cheras Indah,, 56100, Wp Kuala Lumpur",Aktif,1,31157-1,Residensi Aethera,Johor,-,
31158,yes,KUKUH DINAMIK EKSPRES SDN. BHD.,creditadmin@orando.com.my,0362754933,"No. 6-1, Jalan Medan Putra, Business Centre, Off Jalan Damansara, 52200, Wp Kuala Lumpur","A-3-13, 8 Avenue Pj, Jalan Sg. Jernih 8/1, 46050, Selangor",Aktif,1,31158-1,Residensi Peel,Wp Kuala Lumpur,Kuala Lumpur,
31159,yes,HARTAWAN DEVELOPMENT SDN. BHD.,admin_celine@pbrealty.com.my,063373333,"No. 1b, Wisma Pb Realty, Jalan Pk8,, Taman Perindustrian Krubong, 75260, Melaka","17-1, Jalan Ps 1,, Plaza Semabok, Semabok,, 75050, Melaka",Aktif,2,31159-1,Taman Hartawan Residen,Melaka,-,
31160,no,,,,,,,,,,,,
31161,no,,,,,,,,,,,,
31162,no,,,,,,,,,,,,
31163,no,,,,,,,,,,,,
31164,no,,,,,,,,,,,,
31165,no,,,,,,,,,,,,
31166,no,,,,,,,,,,,,
31167,no,,,,,,,,,,,,
31168,no,,,,,,,,,,,,
31169,yes,HW MURNI DEVELOPMENT SDN. BHD.,hwmurnidevelopment@gmail.com,066514519,"No 192, Wisma Wl, Jalan Seremban, Taman Indah Mas Ii, 71000, Negeri Sembilan","612-1, Jalan Haruan 4/8,, Oakland Commercial Centre,, 70300, Negeri Sembilan",Aktif,1,31169-1,Taman Pd Murni,Negeri Sembilan,-,
31170,no,,,,,,,,,,,,
31171,no,,,,,,,,,,,,
31172,yes,SERI BUMI MAKMUR SDN. BHD.,project@rmasyhur.com.my,6056835596,"45a, Jalan Wira Jaya, Taman Ipoh Jaya Timur 1, 31350, Kinta, Perak","29, Jalan Chew Boon Juan,, 30250, Kinta, Perak",Aktif,1,31172-1,Taman Perakku Impian,Perak,-,
31173,yes,FAIRVIEW CORPORATION SDN. BHD.,propsales@fairview.com.my,0387371111,"No. 57, Tingkat 1, Wisma Fairview, Jalan Besar, 43000, Selangor","Unit A-3-1, 3rd Floor, 8 Avenue,, Jalan Sg. Jernih 8/1, Seksyen 8,, 46050, Selangor",Aktif,1,31173-1,Keruing Bayu,Selangor,-,
31174,no,,,,,,,,,,,,
31175,no,,,,,,,,,,,,
31176,no,,,,,,,,,,,,
31177,no,,,,,,,,,,,,
31178,no,,,,,,,,,,,,
31179,yes,ASTANA HARMONI   SDN. BHD.,esigning.ahsb@oskp.com.my,0321771688,"18th Floor, Plaza Osk, Jalan Ampang, 50450, Wp Kuala Lumpur","21st Floor, Plaza Osk, Jalan Ampang, 50450, Wp Kuala Lumpur",Aktif,1,31179-1,Osk Areca,Negeri Sembilan,Seremban,
31180,no,,,,,,,,,,,,
31181,no,,,,,,,,,,,,
31182,no,,,,,,,,,,,,
31183,yes,JUBLI JELITA SDN. BHD.,jublijelita@gmail.com,0378000710,"Zenith Corporate Park, Unit 50, Block D, No. 1, Jalan Ss 7/26, Kelana Jaya, 47301, Selangor","Unit 20-5 Level 20, Q Sentral, 2a Jalan Stesen Sentral 2, Kuala Lumpur Sentral, 50470, Wp Kuala Lumpur",Aktif,1,31183-1,Taman Oscar,Selangor,-,
31184,no,,,,,,,,,,,,
31185,yes,DRAGON KNOWLEDGE SDN. BHD.,viviantan6112@gmail.com,0193886112,"No. 17, Jalan Mohd. Yusof, Abdul Rahman, Kampung Abdullah, 85000, Segamat, Johor","Ground Floor, 2, Jalan Ps 3, , Plaza Semabok, Semabok, , 75050, Melaka Tengah, Melaka",Aktif,1,31185-1,Perumahan Makmur Sepayang Jaya - Fasa 1,Pahang,Rompin,
31186,no,,,,,,,,,,,,
31187,no,,,,,,,,,,,,
31188,no,,,,,,,,,,,,
31189,yes,TOUCHSTONE SETIA ALAM SDN. BHD.,general@touchstonedevelopment.net,0379710073,"1-3, Jalan Kuchai Maju 4, Kuchai Entrepreneurs Park, 58200, Wp Kuala Lumpur","Unit 310, 3rd Floor, Lobby 2, Block A, Damansara Intan, No. 1, Jalan Ss20/27, 47400, Selangor",Aktif,1,31189-1,Pangsapuri Angsana,Selangor,Petaling ,
31190,no,,,,,,,,,,,,
31191,no,,,,,,,,,,,,
31192,yes,MAGMA KIARA SDN. BHD.,adriantan@magma.my,0362113686,"D5-5-5, Solaris Dutamas,, No. 1, Jalan Dutamas 1,, 50480, Wp Kuala Lumpur","Ho Hup Tower - Aurora Place, 2-07-01 - Level 7,, Plaza Bukit Jalil, No. 1, Persiaran Jalil 1,, Bandar Bukit Jalil,, 57000, Wp Kuala Lumpur",Aktif,1,31192-1,Menara Dutamas,Wp Kuala Lumpur,-,
31193,yes,ASPIRA GARDENS SDN. BHD.,leemei@bsg.com.my,6042636314,"25-b, Lebuh Farquhar, 10200, Pulau Pinang","347-v Tingkat Pemancar, 11700, Pulau Pinang",Aktif,1,31193-1,Cantonment Residence,Pulau Pinang,-,
31194,no,,,,,,,,,,,,
31195,no,,,,,,,,,,,,
31196,no,,,,,,,,,,,,
31197,yes,AMANSETIA  AGROTECH SDN. BHD.,amansetiaagrotech2025@gmail.com,0172557100,"C2-m, Block C, Jalan Selaman 1, Dataran Palma, 68000, Selangor","15-11, Q Sentral,, No. 2a, Jalan Stesen Sentral 2,, Kl Sentral,, 50470, Kuala Lumpur, Wp Kuala Lumpur",Aktif,1,31197-1,Nadiman,Pahang,-,
31198,no,,,,,,,,,,,,
31199,yes,MEGATECH PROPERTIES SDN. BHD.,adm.jubimas@gmail.com,098587766,"I-01-05, 5th Floor, Block I, Setia Walk, Persiaran Wawasan, Pusat Bandar Puchong, 47160, Kuala Selangor, Selangor","Pt 11271, Tingkat Satu,, Jalan Kubang Kurus,, Taman Cukai Utama,, 24000, Kemaman, Terengganu",Aktif,1,31199-1,Taman Bandar Baharu Kijal,Terengganu,-,
31200,no,,,,,,,,,,,,
31201,no,,,,,,,,,,,,
31202,yes,EC VANTAGE SDN. BHD.,kellie.keoh@cpiland.com,0322021688,"B01-a-08, Level 8, Menara 2,, No. 3 Jalan Bangsar, Kl Eco City,, 59200, Wp Kuala Lumpur","2-37, Pv 128, 128,, Jalan Genting Klang,, 53300, Wp Kuala Lumpur",Aktif,1,31202-1,Residensi Warisan Salak Selatan,Wp Kuala Lumpur,Kuala Lumpur,
31203,no,,,,,,,,,,,,
31204,no,,,,,,,,,,,,
31205,yes,PANORAMA KREATIF  SDN. BHD.,sharon@lunarproperties.com.my,052421288,"No. 21, Jalan Che Tak, 30300, Perak","No. 30, Medan Istana 1, Bandar Ipoh Raya, 30000, Perak",Aktif,1,31205-1,Taman Klebang Emas,Perak,Kinta,
31206,yes,PEMAJU KELANG LAMA SDN. BHD.,pemajukelanglama001@gmail.com,043565860,"No. 1146, Mk 16,, Kampung Teluk,, Sungai Dua,, 13800, Pulau Pinang","Unit 1-3-1, No. 1, Jalan P. Ramlee, 10460, Pulau Pinang",Aktif,1,31206-1,Taman Himalaya,Pulau Pinang,-,
31207,no,,,,,,,,,,,,
31208,no,,,,,,,,,,,,
31209,no,,,,,,,,,,,,
31210,yes,KENTING PAVILION DEVELOPMENT  SDN. BHD.,hq.kpdsb@gmail.com,0391081349,"No. 43, Damai Circle, Jalan Damai Raya 6,, Alam Damai,, 56000, Wp Kuala Lumpur","Level 15-2, Bangunan Faber Imperial Court,, Jalan Sultan Ismail,, 50250, Wp Kuala Lumpur",Aktif,1,31210-1,Taman Bentara,Selangor,-,
31211,no,,,,,,,,,,,,
31212,yes,TRISTAR ACRES SDN. BHD.,enquiry@prospekkini.com,063377878,"No. 47 & 47-1, Jalan Pe 3, Taman Paya Emas, 76450, Melaka","2b-9, Jalan Kesidang 3/6,, Off Jalan Tun Perak,, 75300, Melaka",Aktif,1,31212-1,Taman Senawang Perdana,Negeri Sembilan,-,
31213,no,,,,,,,,,,,,
31214,no,,,,,,,,,,,,
31215,no,,,,,,,,,,,,
31216,no,,,,,,,,,,,,
31217,no,,,,,,,,,,,,
31218,yes,HARTA TEMASEK SDN. BHD.,milanpropertiessdnbhd@gmail.com,052432118,"No. 7, Lebuh Lasam, 30350, Perak","No. 30, Medan Istana 1,, Bandar Ipoh Raya,, 30000, Perak",Aktif,1,31218-1,Klebang Temasek,Perak,Kinta,
